ï»¿VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-05-03 18:37:33,2017-05-03 19:04:24,1,6.65,1,N,88,141,1,23,1,0.5,2,0,0.3,26.8
2,2017-05-03 19:03:14,2017-05-03 19:10:53,2,1.03,1,N,234,158,1,7,1,0.5,1.76,0,0.3,10.56
2,2017-05-03 19:29:14,2017-05-03 19:48:41,1,.92,1,N,230,48,2,12,1,0.5,0,0,0.3,13.8
1,2017-05-03 19:56:17,2017-05-03 20:20:16,1,4.30,1,N,107,255,1,18.5,1,0.5,4.05,0,0.3,24.35
2,2017-05-03 20:22:39,2017-05-03 20:31:20,1,1.67,1,N,166,42,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2017-05-03 20:49:20,2017-05-03 20:56:25,1,.90,1,N,90,158,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2017-05-03 21:16:16,2017-05-03 21:34:40,1,2.40,1,N,239,229,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2017-05-03 21:43:48,2017-05-03 21:50:57,1,1.30,1,N,229,237,1,7,0.5,0.5,0,0,0.3,8.3
2,2017-05-04 06:48:37,2017-05-04 06:57:02,1,1.77,1,N,141,75,1,8,0,0.5,1.32,0,0.3,10.12
2,2017-05-04 07:30:41,2017-05-04 07:31:58,1,.27,1,N,239,239,2,3,0,0.5,0,0,0.3,3.8
2,2017-05-04 08:03:16,2017-05-04 08:06:04,1,.71,1,N,13,13,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-05-04 08:34:30,2017-05-04 08:47:33,1,1.18,1,N,163,143,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2017-05-04 09:05:35,2017-05-04 09:20:32,4,1.72,1,N,144,249,1,11,0,0.5,2.36,0,0.3,14.16
2,2017-05-04 09:40:47,2017-05-04 09:52:27,1,1.31,1,N,236,237,1,9,0,0.5,1.96,0,0.3,11.76
1,2017-05-04 10:17:42,2017-05-04 10:27:30,1,1.30,1,N,141,162,1,8,0,0.5,1.32,0,0.3,10.12
2,2017-05-04 10:55:30,2017-05-04 11:07:36,1,.75,1,N,233,161,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2017-05-04 11:35:14,2017-05-04 12:37:59,5,11.24,1,N,138,211,1,44.5,0,0.5,8,5.76,0.3,59.06
2,2017-05-04 12:11:54,2017-05-04 12:15:16,1,.50,1,N,236,75,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-05-04 12:48:24,2017-05-04 12:50:49,1,.30,1,N,238,238,2,4,0,0.5,0,0,0.3,4.8
2,2017-05-04 13:25:59,2017-05-04 13:52:08,1,5.31,1,N,234,151,2,21.5,0,0.5,0,0,0.3,22.3
1,2017-05-04 14:01:40,2017-05-04 15:01:48,1,11.80,1,N,138,161,2,44,0,0.5,0,5.76,0.3,50.56
2,2017-05-04 14:33:34,2017-05-04 15:03:10,2,3.16,1,N,163,113,2,19,0,0.5,0,0,0.3,19.8
2,2017-05-04 15:06:37,2017-05-04 15:12:21,1,.93,1,N,230,48,1,6,0,0.5,1.7,0,0.3,8.5
2,2017-05-04 15:39:46,2017-05-04 16:35:43,1,10.09,1,N,138,211,1,42,0,0.5,10.7,0,0.3,53.5
2,2017-05-04 16:16:38,2017-05-04 16:34:02,1,1.37,1,N,186,162,1,11.5,1,0.5,2.66,0,0.3,15.96
1,2017-05-04 16:55:15,2017-05-04 18:01:39,1,14.40,1,N,138,139,2,48,1,0.5,0,0,0.3,49.8
2,2017-05-04 17:28:11,2017-05-04 17:28:42,1,.00,1,N,43,43,2,2.5,1,0.5,0,0,0.3,4.3
1,2017-05-04 17:56:48,2017-05-04 18:06:13,1,.90,1,N,186,170,1,7.5,1,0.5,1.85,0,0.3,11.15
2,2017-05-04 18:22:14,2017-05-04 18:26:52,1,.62,1,N,234,90,2,5,1,0.5,0,0,0.3,6.8
2,2017-05-04 18:47:31,2017-05-04 19:07:36,1,2.13,1,N,158,48,1,13.5,1,0.5,3.06,0,0.3,18.36
1,2017-05-04 19:12:50,2017-05-04 19:24:45,1,2.20,1,N,161,236,1,10.5,1,0.5,2,0,0.3,14.3
2,2017-05-04 19:38:15,2017-05-04 19:59:47,1,4.02,1,N,164,75,1,17.5,1,0.5,3.86,0,0.3,23.16
1,2017-05-04 20:04:35,2017-05-04 20:24:17,1,1.90,1,N,246,170,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2017-05-04 20:31:03,2017-05-04 20:38:58,1,1.40,1,N,162,164,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2017-05-04 20:56:55,2017-05-04 21:06:46,1,1.30,1,N,50,142,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2017-05-04 21:23:07,2017-05-04 22:06:47,2,17.79,2,N,230,132,1,52,0,0.5,11.71,5.76,0.3,70.27
2,2017-05-04 21:49:56,2017-05-04 21:59:38,1,1.73,1,N,114,164,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2017-05-04 22:16:55,2017-05-04 22:41:57,1,6.50,1,N,48,116,1,22,0.5,0.5,4.65,0,0.3,27.95
2,2017-05-04 22:44:39,2017-05-04 23:02:02,1,4.96,1,N,137,255,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2017-05-04 23:14:01,2017-05-04 23:19:17,2,.70,1,N,125,113,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2017-05-04 23:47:34,2017-05-05 00:13:47,1,8.80,1,N,246,257,1,27,0.5,0.5,4.25,0,0.3,32.55
1,2017-05-05 00:28:18,2017-05-05 00:51:15,1,5.40,1,N,161,88,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2017-05-05 01:25:29,2017-05-05 01:50:27,5,17.04,2,N,132,68,1,52,0,0.5,11.71,5.76,0.3,70.27
2,2017-05-05 03:07:56,2017-05-05 03:21:34,1,3.35,1,N,114,256,1,13.5,0.5,0.5,2,0,0.3,16.8
1,2017-05-05 06:03:14,2017-05-05 06:05:21,1,.70,1,N,107,79,2,4,0,0.5,0,0,0.3,4.8
1,2017-05-05 07:01:31,2017-05-05 07:15:39,1,1.50,1,N,186,137,1,10,0,0.5,2.15,0,0.3,12.95
1,2017-05-05 07:37:54,2017-05-05 07:54:14,1,2.20,1,N,230,90,2,12,0,0.5,0,0,0.3,12.8
2,2017-05-05 08:06:56,2017-05-05 08:16:56,3,1.24,1,N,114,234,1,8,0,0.5,2.2,0,0.3,11
1,2017-05-05 08:36:39,2017-05-05 08:50:31,1,2.00,1,N,236,238,1,11,0,0.5,2.36,0,0.3,14.16
2,2017-05-05 09:07:14,2017-05-05 09:08:36,6,.38,1,N,239,239,1,3.5,0,0.5,0.64,0,0.3,4.94
1,2017-05-05 09:38:42,2017-05-05 09:44:12,1,.50,1,N,141,141,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-05-05 10:10:56,2017-05-05 10:27:30,1,1.00,1,N,186,170,1,10.5,0,0.5,0,0,0.3,11.3
2,2017-05-05 10:44:44,2017-05-05 11:01:47,1,2.16,1,N,68,249,1,12,0,0.5,1,0,0.3,13.8
2,2017-05-05 11:15:34,2017-05-05 11:29:13,1,1.38,1,N,236,236,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2017-05-05 11:45:03,2017-05-05 11:56:59,1,.90,1,N,142,143,1,8.5,0,0.5,0.7,0,0.3,10
2,2017-05-05 12:14:45,2017-05-05 12:14:54,1,.04,5,N,230,100,1,65,0,0.5,21.47,5.76,0.3,93.03
1,2017-05-05 12:46:59,2017-05-05 12:56:13,1,.50,1,N,162,162,1,7,0,0.5,2,0,0.3,9.8
1,2017-05-05 13:22:32,2017-05-05 13:31:18,1,.40,1,N,161,162,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-05-05 14:00:46,2017-05-05 14:12:25,5,1.32,1,N,263,140,2,9,0,0.5,0,0,0.3,9.8
1,2017-05-05 14:39:50,2017-05-05 14:50:48,1,.70,1,N,236,236,1,8,0,0.5,1,0,0.3,9.8
1,2017-05-05 15:16:19,2017-05-05 15:44:59,1,2.30,1,N,238,237,2,17.5,0,0.5,0,0,0.3,18.3
1,2017-05-05 16:00:47,2017-05-05 16:15:17,1,1.80,1,N,234,158,1,10.5,0,0.5,2,0,0.3,13.3
2,2017-05-05 16:46:53,2017-05-05 16:50:42,1,.53,1,N,237,141,1,4.5,1,0.5,1.26,0,0.3,7.56
1,2017-05-05 17:27:33,2017-05-05 17:46:30,1,2.00,1,N,186,114,1,12,1,0.5,2,0,0.3,15.8
1,2017-05-05 17:59:22,2017-05-05 18:16:50,1,2.80,1,N,170,141,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2017-05-05 18:27:24,2017-05-05 18:41:42,1,3.10,1,N,246,13,1,13,1,0.5,2.96,0,0.3,17.76
1,2017-05-05 18:54:08,2017-05-05 19:13:50,1,5.90,1,N,13,106,1,19.5,1,0.5,3.2,0,0.3,24.5
1,2017-05-05 19:20:42,2017-05-05 19:30:24,1,1.00,1,N,231,211,1,8,1,0.5,1,0,0.3,10.8
2,2017-05-05 19:48:00,2017-05-05 19:54:23,1,1.03,1,N,237,236,1,6.5,1,0.5,1.66,0,0.3,9.96
2,2017-05-05 20:17:33,2017-05-05 20:31:57,1,2.07,1,N,249,161,1,10.5,0.5,0.5,3.54,0,0.3,15.34
1,2017-05-05 20:48:28,2017-05-05 20:52:47,2,.90,1,N,48,142,2,5,0.5,0.5,0,0,0.3,6.3
2,2017-05-05 21:19:40,2017-05-05 21:25:14,2,1.32,1,N,238,236,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-05-05 21:50:46,2017-05-05 21:58:13,1,1.13,1,N,247,247,1,7,0.5,0.5,0,0,0.3,8.3
2,2017-05-05 22:18:18,2017-05-05 22:27:15,2,2.76,1,N,140,74,2,10,0.5,0.5,0,0,0.3,11.3
2,2017-05-05 22:44:27,2017-05-05 23:17:09,1,6.80,1,N,48,97,1,26,0.5,0.5,5.46,0,0.3,32.76
1,2017-05-05 23:12:06,2017-05-05 23:44:00,1,6.50,1,N,148,263,1,26,0.5,0.5,5.45,0,0.3,32.75
2,2017-05-05 23:39:36,2017-05-05 23:48:40,2,1.74,1,N,234,79,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2017-05-06 00:09:20,2017-05-06 00:12:40,3,.65,1,N,37,37,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-05-06 00:36:49,2017-05-06 01:21:02,1,5.78,1,N,249,37,1,29.5,0.5,0.5,6.16,0,0.3,36.96
2,2017-05-06 01:09:26,2017-05-06 01:25:56,3,1.50,1,N,249,148,2,11,0.5,0.5,0,0,0.3,12.3
2,2017-05-06 01:44:07,2017-05-06 01:55:07,2,1.81,1,N,107,148,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2017-05-06 02:22:48,2017-05-06 02:32:02,1,1.70,1,N,148,231,1,8.5,0.5,0.5,2,0,0.3,11.8
2,2017-05-06 03:08:39,2017-05-06 03:32:11,1,6.82,1,N,164,129,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2017-05-06 04:17:05,2017-05-06 04:44:03,2,14.80,1,N,249,98,1,41,0.5,0.5,5,0,0.3,47.3
1,2017-05-06 06:45:05,2017-05-06 07:04:39,1,8.90,1,N,237,70,2,26.5,0,0.5,0,0,0.3,27.3
2,2017-05-06 08:19:49,2017-05-06 08:32:31,2,4.26,1,N,48,261,1,14,0,0.5,4.44,0,0.3,19.24
2,2017-05-06 09:16:06,2017-05-06 09:48:57,1,14.28,1,N,125,138,1,42.5,0,0.5,9.81,5.76,0.3,58.87
2,2017-05-06 09:57:41,2017-05-06 10:09:31,1,1.94,1,N,239,141,1,10,0,0.5,1.08,0,0.3,11.88
1,2017-05-06 10:36:19,2017-05-06 10:44:21,1,1.00,1,N,100,246,1,7,0,0.5,1.55,0,0.3,9.35
2,2017-05-06 11:11:49,2017-05-06 11:18:53,2,1.49,1,N,246,48,2,7,0,0.5,0,0,0.3,7.8
2,2017-05-06 11:46:22,2017-05-06 11:57:14,3,1.59,1,N,256,80,2,9,0,0.5,0,0,0.3,9.8
2,2017-05-06 12:18:05,2017-05-06 12:29:16,2,2.88,1,N,48,151,1,11,0,0.5,2,0,0.3,13.8
2,2017-05-06 12:51:04,2017-05-06 13:04:13,1,2.45,1,N,13,211,1,11.5,0,0.5,3.08,0,0.3,15.38
1,2017-05-06 13:23:17,2017-05-06 14:02:07,1,4.20,1,N,255,158,1,24.5,0,0.5,6.3,0,0.3,31.6
2,2017-05-06 13:54:24,2017-05-06 14:06:11,1,1.79,1,N,162,100,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-05-06 14:25:45,2017-05-06 15:04:18,1,10.33,1,N,138,65,1,33,0,0.5,6.76,0,0.3,40.56
2,2017-05-06 14:57:26,2017-05-06 15:39:54,5,8.86,1,N,68,194,1,32.5,0,0.5,7.81,5.76,0.3,46.87
2,2017-05-06 15:28:53,2017-05-06 15:36:11,1,1.04,1,N,161,48,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2017-05-06 15:59:54,2017-05-06 16:10:31,2,1.30,1,N,237,229,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-05-06 16:34:02,2017-05-06 16:44:04,2,1.39,1,N,79,170,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2017-05-06 17:09:46,2017-05-06 17:13:59,1,1.12,1,N,74,194,2,5.5,0,0.5,0,5.76,0.3,12.06
1,2017-05-06 17:42:56,2017-05-06 17:52:38,1,1.10,1,N,48,162,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-05-06 18:13:33,2017-05-06 18:20:22,2,.90,1,N,237,161,2,6,0,0.5,0,0,0.3,6.8
1,2017-05-06 18:43:59,2017-05-06 19:00:08,1,2.10,1,N,170,114,1,11.5,0,0.5,1,0,0.3,13.3
1,2017-05-06 19:11:51,2017-05-06 19:18:14,1,.30,1,N,234,90,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-05-06 19:37:59,2017-05-06 19:47:04,1,.97,1,N,90,158,1,7,0,0.5,1,0,0.3,8.8
1,2017-05-06 20:03:29,2017-05-06 20:26:10,1,2.60,1,N,87,114,2,15,0.5,0.5,0,0,0.3,16.3
1,2017-05-06 20:34:26,2017-05-06 20:45:51,2,.90,1,N,4,79,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2017-05-06 21:06:41,2017-05-06 21:09:11,1,.80,1,N,237,237,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-05-06 21:39:32,2017-05-06 21:48:26,1,.88,1,N,234,137,1,7,0.5,0.5,0.83,0,0.3,9.13
