ï»¿VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-06-01 10:30:05,2017-06-01 10:34:13,1,.56,1,N,237,237,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-06-01 11:06:57,2017-06-01 11:21:17,1,1.70,1,N,236,163,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2017-06-01 11:44:11,2017-06-01 12:03:24,1,1.85,1,N,107,233,2,13,0,0.5,0,0,0.3,13.8
1,2017-06-01 12:19:18,2017-06-01 12:25:56,1,.80,1,N,234,170,1,6,0,0.5,1,0,0.3,7.8
2,2017-06-01 12:54:12,2017-06-01 13:20:27,1,2.20,1,N,263,162,1,16.5,0,0.5,2.6,0,0.3,19.9
2,2017-06-01 13:30:05,2017-06-01 13:40:59,6,.93,1,N,237,142,1,8,0,0.5,2.2,0,0.3,11
2,2017-06-01 14:05:03,2017-06-01 14:50:41,1,14.31,1,N,132,179,2,45,0,0.5,0,0,0.3,45.8
2,2017-06-01 14:37:57,2017-06-01 14:41:17,1,.38,1,N,237,236,2,4,0,0.5,0,0,0.3,4.8
2,2017-06-01 15:09:48,2017-06-01 15:19:19,1,1.58,1,N,151,152,2,9,0,0.5,0,0,0.3,9.8
2,2017-06-01 15:42:57,2017-06-01 15:53:15,5,.81,1,N,161,142,1,8,0,0.5,1.76,0,0.3,10.56
2,2017-06-01 16:18:35,2017-06-01 16:48:37,1,3.08,1,N,140,68,2,20,1,0.5,0,0,0.3,21.8
1,2017-06-01 16:57:09,2017-06-01 17:25:40,2,5.10,1,N,236,79,1,23,1,0.5,4.95,0,0.3,29.75
2,2017-06-01 17:31:21,2017-06-01 18:10:32,1,6.05,1,N,87,163,1,28,1,0.5,4,0,0.3,33.8
1,2017-06-11 00:51:17,2017-06-11 01:04:18,1,3.10,1,N,142,107,2,12,0.5,0.5,0,0,0.3,13.3
2,2017-06-01 18:02:06,2017-06-01 18:08:47,6,.61,1,N,234,170,1,6,1,0.5,1.56,0,0.3,9.36
2,2017-06-01 18:29:29,2017-06-01 18:35:18,1,.36,1,N,263,263,1,5.5,1,0.5,0.5,0,0.3,7.8
2,2017-06-01 18:55:33,2017-06-01 19:05:24,2,1.08,1,N,234,137,1,8,1,0.5,1,0,0.3,10.8
2,2017-06-01 19:21:15,2017-06-01 19:30:42,1,1.65,1,N,161,137,1,8.5,1,0.5,1.5,0,0.3,11.8
2,2017-06-01 19:48:19,2017-06-01 20:00:13,1,2.60,1,N,162,79,1,11,1,0.5,2.56,0,0.3,15.36
1,2017-06-01 20:15:44,2017-06-01 20:26:52,1,1.00,1,N,162,48,2,8,0.5,0.5,0,0,0.3,9.3
2,2017-06-01 20:45:26,2017-06-01 21:07:53,2,7.29,1,N,132,191,1,24,0.5,0.5,3.7,0,0.3,29
2,2017-06-29 19:25:03,2017-06-29 19:28:04,1,.54,1,N,230,163,1,4,1,0.5,0.6,0,0.3,6.4
2,2017-06-01 21:37:04,2017-06-01 21:44:19,1,.85,1,N,48,48,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2017-06-01 22:02:26,2017-06-01 22:28:40,3,5.57,1,N,162,33,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2017-06-01 22:28:58,2017-06-01 22:52:38,1,9.65,1,N,260,95,1,29.5,0.5,0.5,0,0,0.3,30.8
2,2017-06-01 22:56:41,2017-06-01 23:04:50,6,4.18,1,N,132,219,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2017-06-01 23:26:39,2017-06-01 23:35:17,1,2.30,1,N,68,13,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2017-06-01 23:59:58,2017-06-02 00:11:01,3,4.29,1,N,89,17,1,14,0.5,0.5,3,0,0.3,18.3
2,2017-06-02 00:43:43,2017-06-02 00:48:02,1,.97,1,N,48,246,1,5,0.5,0.5,1,0,0.3,7.3
2,2017-06-02 01:50:09,2017-06-02 01:53:43,1,.70,1,N,158,158,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2017-06-02 04:00:28,2017-06-02 04:16:06,1,6.10,1,N,79,226,2,19,0.5,0.5,0,0,0.3,20.3
1,2017-06-11 01:55:36,2017-06-11 01:56:04,1,1.50,1,N,114,113,3,2.5,0.5,0.5,0,0,0.3,3.8
1,2017-06-11 03:45:43,2017-06-11 03:57:55,1,3.70,1,N,75,48,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2017-06-02 06:30:01,2017-06-02 06:58:45,1,8.39,1,N,164,181,2,28.5,0,0.5,0,0,0.3,29.3
2,2017-06-02 07:19:30,2017-06-02 07:29:26,2,2.38,1,N,13,68,2,10,0,0.5,0,0,0.3,10.8
1,2017-06-02 07:54:40,2017-06-02 08:01:23,1,.70,1,N,236,236,1,6,0,0.5,1.35,0,0.3,8.15
1,2017-06-02 08:27:37,2017-06-02 08:44:04,1,2.70,1,N,263,142,1,13,0,0.5,2.75,0,0.3,16.55
2,2017-06-02 08:58:53,2017-06-02 09:04:11,2,.73,1,N,230,50,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-06-02 09:33:12,2017-06-02 09:43:21,2,1.70,1,N,229,236,1,8.5,0,0.5,1.85,0,0.3,11.15
1,2017-06-11 07:39:09,2017-06-11 07:50:19,1,2.40,1,N,90,161,1,10.5,0,0.5,2.8,0,0.3,14.1
2,2017-06-02 10:09:37,2017-06-02 11:21:03,5,18.89,2,N,132,249,1,52,0,0.5,10.56,0,0.3,63.36
2,2017-06-02 10:46:32,2017-06-02 11:44:02,1,10.13,1,N,138,43,1,41,0,0.5,11.89,5.76,0.3,59.45
1,2017-06-02 11:22:43,2017-06-02 11:31:44,1,.70,1,N,236,236,2,7,0,0.5,0,0,0.3,7.8
2,2017-06-02 11:57:09,2017-06-02 12:01:00,1,.47,1,N,48,48,1,4.5,0,0.5,0,0,0.3,5.3
2,2017-06-02 12:31:50,2017-06-02 12:39:07,1,.30,1,N,164,164,2,6,0,0.5,0,0,0.3,6.8
1,2017-06-02 13:07:56,2017-06-02 13:22:00,1,1.10,1,N,237,162,1,10,0,0.5,2.15,0,0.3,12.95
1,2017-06-02 13:44:26,2017-06-02 13:49:01,3,.60,1,N,237,141,1,5,0,0.5,1.5,0,0.3,7.3
2,2017-06-02 14:18:11,2017-06-02 14:18:14,1,.01,1,N,260,260,2,2.5,0,0.5,0,0,0.3,3.3
2,2017-06-02 14:51:51,2017-06-02 15:23:58,1,3.10,1,N,107,141,1,20,0,0.5,4.16,0,0.3,24.96
2,2017-06-02 15:25:02,2017-06-02 15:37:17,1,1.92,1,N,74,74,2,10,0,0.5,0,0,0.3,10.8
2,2017-06-02 16:01:31,2017-06-02 16:09:16,1,1.60,1,N,170,79,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-06-02 16:40:14,2017-06-02 16:53:48,1,1.60,1,N,238,143,1,10,1,0.5,2.35,0,0.3,14.15
2,2017-06-02 17:19:40,2017-06-02 18:34:48,5,14.46,2,N,237,132,1,52,4.5,0.5,12.61,5.76,0.3,75.67
1,2017-06-02 17:52:59,2017-06-02 18:05:44,1,.70,1,N,161,48,1,9,1,0.5,2.16,0,0.3,12.96
2,2017-06-02 18:21:49,2017-06-02 18:33:17,1,1.93,1,N,148,137,1,9.5,1,0.5,2.26,0,0.3,13.56
1,2017-06-02 18:48:49,2017-06-02 18:58:23,2,.90,1,N,45,148,2,7.5,1,0.5,0,0,0.3,9.3
1,2017-06-02 19:16:02,2017-06-02 19:27:23,1,2.00,1,N,233,140,1,10,1,0.5,1.18,0,0.3,12.98
1,2017-06-02 19:42:57,2017-06-02 19:58:03,1,2.60,1,N,68,148,1,12,1,0.5,2,0,0.3,15.8
1,2017-06-02 20:11:56,2017-06-02 20:24:53,2,1.90,1,N,170,144,1,10,0.5,0.5,2.25,0,0.3,13.55
2,2017-06-02 20:44:22,2017-06-02 20:50:29,1,1.47,1,N,181,40,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-06-02 21:15:09,2017-06-02 21:23:32,1,1.79,1,N,13,158,1,8,0.5,0.5,1,0,0.3,10.3
2,2017-06-02 21:45:36,2017-06-02 21:52:04,5,1.27,1,N,142,238,1,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-06-02 22:14:21,2017-06-02 22:21:49,1,1.20,1,N,163,170,1,7,0.5,0.5,0.83,0,0.3,9.13
2,2017-06-02 22:43:27,2017-06-02 22:55:20,1,2.83,1,N,231,50,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2017-06-02 23:10:40,2017-06-02 23:17:53,1,.70,1,N,79,4,1,6,0.5,0.5,1.5,0,0.3,8.8
1,2017-06-02 23:39:35,2017-06-03 00:03:27,1,4.60,1,N,74,170,1,19.5,0.5,0.5,4.15,0,0.3,24.95
2,2017-06-03 00:08:58,2017-06-03 00:13:35,1,.94,1,N,90,186,1,5,0.5,0.5,0.32,0,0.3,6.62
1,2017-06-03 00:38:58,2017-06-03 00:48:47,1,2.20,1,N,13,148,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2017-06-03 01:15:11,2017-06-03 01:18:41,1,.90,1,N,7,193,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-06-03 01:56:53,2017-06-03 02:12:47,3,2.40,1,N,158,107,1,12,0.5,0.5,2,0,0.3,15.3
1,2017-06-03 02:38:48,2017-06-03 02:55:14,1,5.40,1,N,148,163,1,18.5,0.5,0.5,1,0,0.3,20.8
2,2017-06-03 03:34:59,2017-06-03 03:39:23,1,.66,1,N,68,164,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-06-03 05:24:53,2017-06-03 05:28:49,1,.60,1,N,264,246,1,5,0.5,0.5,0,0,0.3,6.3
1,2017-06-11 10:49:46,2017-06-11 11:17:48,1,9.50,1,N,138,79,1,30.5,0,0.5,6.25,0,0.3,37.55
2,2017-06-03 07:31:51,2017-06-03 07:36:16,1,.71,1,N,50,246,2,5,0,0.5,0,0,0.3,5.8
2,2017-06-03 08:36:08,2017-06-03 08:44:10,1,1.66,1,N,142,170,1,8,0,0.5,2.2,0,0.3,11
2,2017-06-03 09:26:49,2017-06-03 09:30:18,1,.67,1,N,263,237,1,4.5,0,0.5,2,0,0.3,7.3
1,2017-06-03 10:07:37,2017-06-03 10:21:53,3,2.30,1,N,161,246,2,11,0,0.5,0,0,0.3,11.8
1,2017-06-03 10:45:32,2017-06-03 10:54:16,1,1.60,1,N,226,145,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-06-29 20:39:37,2017-06-29 20:44:04,1,1.20,1,N,236,142,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-06-03 11:54:38,2017-06-03 12:02:37,1,1.65,1,N,236,237,1,8,0,0.5,2.2,0,0.3,11
2,2017-06-29 20:43:38,2017-06-29 20:51:38,2,1.03,1,N,164,230,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-06-03 12:58:31,2017-06-03 13:10:48,1,2.45,1,N,164,43,1,10.5,0,0.5,2.82,0,0.3,14.12
2,2017-06-03 13:29:29,2017-06-03 13:33:56,1,1.12,1,N,68,68,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-06-03 14:00:54,2017-06-03 14:10:09,1,2.28,1,N,161,236,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2017-06-03 14:33:26,2017-06-03 15:17:16,3,16.21,2,N,233,132,1,52,0,0.5,0,5.76,0.3,58.56
1,2017-06-03 15:05:30,2017-06-03 15:30:27,1,4.00,1,N,141,148,1,19.5,0,0.5,4.05,0,0.3,24.35
2,2017-06-03 15:39:37,2017-06-03 15:45:30,2,.97,1,N,234,79,1,6,0,0.5,2.04,0,0.3,8.84
1,2017-06-03 16:14:16,2017-06-03 16:26:02,1,1.70,1,N,262,237,1,10,0,0.5,2.15,0,0.3,12.95
2,2017-06-03 16:49:23,2017-06-03 17:06:21,3,2.58,1,N,262,142,2,12.5,0,0.5,0,0,0.3,13.3
1,2017-06-03 17:23:21,2017-06-03 17:46:36,1,3.20,1,N,107,263,1,16.5,0,0.5,2.5,0,0.3,19.8
1,2017-06-11 12:43:31,2017-06-11 12:48:37,1,1.20,1,N,170,90,2,6,0,0.5,0,0,0.3,6.8
1,2017-06-03 17:52:35,2017-06-03 18:01:58,1,1.60,1,N,234,249,1,8,0,0.5,1,0,0.3,9.8
2,2017-06-03 18:23:00,2017-06-03 18:37:29,2,2.17,1,N,229,142,2,11.5,0,0.5,0,0,0.3,12.3
2,2017-06-03 18:51:59,2017-06-03 19:01:59,1,3.15,1,N,87,4,1,11.5,0,0.5,2.46,0,0.3,14.76
1,2017-06-03 19:20:29,2017-06-03 19:33:39,1,2.50,1,N,238,48,1,11,0,0.5,2.35,0,0.3,14.15
1,2017-06-03 19:48:55,2017-06-03 20:05:04,1,2.80,1,N,43,170,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2017-06-03 20:22:42,2017-06-03 20:28:07,1,.50,1,N,107,79,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2017-06-03 20:57:49,2017-06-03 21:05:09,1,1.54,1,N,234,162,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2017-06-03 21:31:25,2017-06-03 21:51:00,1,2.95,1,N,264,264,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2017-06-03 22:03:24,2017-06-03 22:14:17,1,1.80,1,N,166,116,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2017-06-11 13:25:08,2017-06-11 13:43:47,1,3.80,1,N,141,239,1,15.5,0,0.5,1.63,0,0.3,17.93
1,2017-06-03 22:32:41,2017-06-03 22:41:24,2,2.20,1,N,116,24,2,9,0.5,0.5,0,0,0.3,10.3
2,2017-06-03 23:00:28,2017-06-03 23:04:56,1,.65,1,N,148,79,1,5,0.5,0.5,0,0,0.3,6.3
1,2017-06-03 23:27:32,2017-06-03 23:32:57,4,.80,1,N,90,90,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2017-06-03 23:54:37,2017-06-04 00:09:55,1,2.60,1,N,249,246,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2017-06-04 00:23:24,2017-06-04 00:44:05,2,6.14,1,N,256,106,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2017-06-04 00:55:04,2017-06-04 01:08:37,1,3.91,1,N,157,7,1,14.5,0.5,0.5,3.16,0,0.3,18.96
1,2017-06-04 01:29:57,2017-06-04 01:40:35,1,2.30,1,N,90,170,1,10,0.5,0.5,2.25,0,0.3,13.55
2,2017-06-04 02:08:12,2017-06-04 02:18:17,1,1.40,1,N,148,249,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2017-06-04 02:53:05,2017-06-04 03:12:02,1,4.80,1,N,158,140,1,17.5,0.5,0.5,2.2,0,0.3,21
1,2017-06-04 03:50:52,2017-06-04 04:05:22,2,1.70,1,N,162,161,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2017-06-11 15:07:45,2017-06-11 15:10:39,1,.50,1,N,262,236,2,4,0,0.5,0,0,0.3,4.8
2,2017-06-04 05:36:53,2017-06-04 05:54:28,1,6.70,1,N,143,87,1,21,0.5,0.5,3,0,0.3,25.3
2,2017-06-04 08:09:18,2017-06-04 08:15:55,4,1.41,1,N,186,158,1,7,0,0.5,1.56,0,0.3,9.36
1,2017-06-29 21:50:54,2017-06-29 22:22:58,2,6.30,1,N,100,168,1,24.5,0.5,0.5,5.15,0,0.3,30.95
2,2017-06-04 10:10:09,2017-06-04 10:19:06,1,1.08,1,N,246,161,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-06-04 10:52:31,2017-06-04 10:56:35,1,1.00,1,N,186,113,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2017-06-04 11:31:18,2017-06-04 11:47:30,1,6.12,1,N,68,41,1,19,0,0.5,3.96,0,0.3,23.76
1,2017-06-04 12:07:49,2017-06-04 12:21:05,1,1.30,1,N,107,170,1,9.5,0,0.5,1,0,0.3,11.3
2,2017-06-04 12:43:15,2017-06-04 12:47:50,1,.75,1,N,231,13,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-06-04 13:15:52,2017-06-04 13:45:45,3,7.83,1,N,43,12,1,28,0,0.5,5,0,0.3,33.8
2,2017-06-04 13:48:14,2017-06-04 13:59:43,1,1.22,1,N,237,170,1,8.5,0,0.5,1.86,0,0.3,11.16
1,2017-06-04 14:22:11,2017-06-04 14:31:00,1,.70,1,N,107,170,1,7,0,0.5,1.55,0,0.3,9.35
1,2017-06-04 14:54:51,2017-06-04 15:02:37,2,.80,1,N,87,45,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2017-06-04 15:28:28,2017-06-04 15:36:44,1,1.80,1,N,239,166,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-06-04 16:02:45,2017-06-04 16:02:50,1,.07,5,N,134,130,1,65,0,0.5,0,0,0.3,65.8
2,2017-06-04 16:38:17,2017-06-04 17:11:32,5,7.73,1,N,237,244,1,28,0,0.5,3,0,0.3,31.8
1,2017-06-04 17:16:01,2017-06-04 17:19:50,1,.70,1,N,107,170,1,4.5,0,0.5,1.55,0,0.3,6.85
2,2017-06-04 17:51:57,2017-06-04 17:52:01,1,.00,5,N,265,265,1,57.5,0,0,11.56,0,0.3,69.36
1,2017-06-04 18:27:08,2017-06-04 18:45:14,2,3.40,1,N,236,68,1,14.5,0,0.5,1,0,0.3,16.3
2,2017-06-04 18:59:52,2017-06-04 19:10:31,1,1.60,1,N,24,74,2,9,0,0.5,0,0,0.3,9.8
2,2017-06-04 19:39:23,2017-06-04 19:46:48,2,.97,1,N,79,232,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-06-04 20:19:32,2017-06-04 20:25:30,2,1.30,1,N,142,238,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,2017-06-04 21:03:29,2017-06-04 21:10:32,1,1.49,1,N,186,163,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2017-06-04 21:46:04,2017-06-04 21:51:51,2,1.50,1,N,230,90,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-06-04 22:34:08,2017-06-04 23:11:54,1,18.00,2,N,132,249,1,52,0,0.5,10,5.76,0.3,68.56
1,2017-06-11 17:04:39,2017-06-11 17:05:15,1,.20,1,N,142,142,1,3,0,0.5,0.75,0,0.3,4.55
1,2017-06-11 17:37:07,2017-06-11 17:58:41,2,3.60,1,N,100,263,1,16.5,0,0.5,4.3,0,0.3,21.6
1,2017-06-29 22:57:01,2017-06-29 23:07:11,1,2.30,1,N,162,90,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,2017-06-29 23:32:39,2017-06-29 23:37:07,2,.74,1,N,263,236,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-06-30 00:11:32,2017-06-30 00:21:53,1,1.70,1,N,234,162,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2017-06-30 00:58:56,2017-06-30 01:13:36,1,5.60,1,N,162,88,3,18,0.5,0.5,0,0,0.3,19.3
1,2017-06-30 02:09:09,2017-06-30 02:16:37,1,1.50,1,N,97,17,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2017-06-30 04:38:34,2017-06-30 04:47:53,1,1.30,1,N,230,233,1,8,0.5,0.5,0,0,0.3,9.3
2,2017-06-30 06:43:59,2017-06-30 06:54:58,6,1.41,1,N,107,114,1,9,0,0.5,1.96,0,0.3,11.76
2,2017-06-30 07:39:19,2017-06-30 07:57:01,1,2.46,1,N,263,162,1,13,0,0.5,2.76,0,0.3,16.56
2,2017-06-30 08:23:22,2017-06-30 08:32:23,2,1.45,1,N,237,43,1,8,0,0.5,1.76,0,0.3,10.56
2,2017-06-30 09:00:43,2017-06-30 09:07:17,1,.84,1,N,48,68,1,6,0,0.5,1.36,0,0.3,8.16
2,2017-06-30 09:39:50,2017-06-30 09:53:09,1,.59,1,N,237,140,1,9,0,0.5,0,0,0.3,9.8
1,2017-06-30 10:23:41,2017-06-30 10:32:29,1,.90,1,N,107,170,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2017-06-30 11:08:17,2017-06-30 11:19:35,1,1.80,1,N,237,107,2,9,0,0.5,0,0,0.3,9.8
2,2017-06-04 23:48:07,2017-06-04 23:56:10,1,2.09,1,N,114,68,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2017-06-30 11:18:14,2017-06-30 11:44:39,1,2.36,1,N,125,48,1,16.5,0,0.5,3.46,0,0.3,20.76
1,2017-06-05 07:38:31,2017-06-05 07:41:10,1,.70,1,N,50,50,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2017-06-05 08:49:22,2017-06-05 09:00:57,1,2.70,1,N,87,4,1,11,0,0.5,1,0,0.3,12.8
1,2017-06-05 10:03:42,2017-06-05 10:07:40,2,.70,1,N,170,233,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2017-06-05 11:29:41,2017-06-05 11:42:25,1,1.60,1,N,100,90,1,9.5,0,0.5,1.5,0,0.3,11.8
2,2017-06-30 11:32:11,2017-06-30 12:22:26,2,11.42,1,N,162,89,1,42,0,0.5,12,5.76,0.3,60.56
1,2017-06-05 14:10:50,2017-06-05 14:17:15,1,.70,1,N,143,142,2,6,0,0.5,0,0,0.3,6.8
1,2017-06-05 15:05:21,2017-06-05 15:16:59,1,1.30,1,N,237,236,2,9,0,0.5,0,0,0.3,9.8
1,2017-06-05 16:19:31,2017-06-05 16:56:35,1,9.70,1,N,236,25,1,31.5,1,0.5,5,0,0.3,38.3
1,2017-06-05 17:39:52,2017-06-05 17:45:28,1,.90,1,N,137,233,1,5.5,1,0.5,0.7,0,0.3,8
1,2017-06-05 18:43:27,2017-06-05 18:49:27,1,.90,1,N,123,123,1,6,1,0.5,5,0,0.3,12.8
1,2017-06-05 19:46:56,2017-06-05 19:57:37,1,3.60,1,N,237,74,1,12.5,1,0.5,1,0,0.3,15.3
1,2017-06-05 20:50:03,2017-06-05 21:01:51,1,2.90,1,N,144,233,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2017-06-05 22:03:04,2017-06-05 22:07:04,1,.50,1,N,48,50,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2017-06-05 23:38:24,2017-06-05 23:44:57,1,1.20,1,N,68,230,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2017-06-06 05:24:11,2017-06-06 05:33:31,1,2.90,1,N,262,161,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2017-06-06 07:33:25,2017-06-06 07:44:32,1,1.50,1,N,236,236,1,9,0,0.5,1.95,0,0.3,11.75
1,2017-06-06 08:35:04,2017-06-06 09:39:54,1,10.90,1,N,138,162,1,40,0,0.5,5,5.76,0.3,51.56
2,2017-06-30 12:13:50,2017-06-30 12:16:34,1,.67,1,N,262,263,2,4,0,0.5,0,0,0.3,4.8
1,2017-06-06 10:59:38,2017-06-06 11:12:47,1,.60,1,N,186,230,1,9,0,0.5,2,0,0.3,11.8
1,2017-06-06 12:10:23,2017-06-06 12:51:33,1,10.10,1,N,138,90,1,35.5,0,0.5,8.4,5.76,0.3,50.46
