ï»¿VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-03-05 03:37:43,2017-03-05 03:58:12,2,9.61,1,N,48,138,1,29,0.5,0.5,7.17,5.54,0.3,43.01
2,2017-03-05 04:53:16,2017-03-05 05:11:46,1,4.43,1,N,79,142,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2017-03-11 16:29:24,2017-03-11 16:32:49,1,.36,1,N,140,141,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-03-05 07:49:43,2017-03-05 08:01:29,1,2.70,1,N,143,262,1,11.5,0,0.5,1.5,0,0.3,13.8
2,2017-03-05 09:05:49,2017-03-05 09:14:19,6,2.15,1,N,164,158,1,9,0,0.5,1.96,0,0.3,11.76
2,2017-03-05 09:56:03,2017-03-05 09:58:59,1,.75,1,N,141,263,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2017-03-05 10:37:22,2017-03-05 10:44:20,6,1.11,1,N,137,162,1,7,0,0.5,1.56,0,0.3,9.36
1,2017-03-05 11:10:23,2017-03-05 11:19:30,1,1.90,1,N,146,112,1,9.5,0,0.5,2,0,0.3,12.3
2,2017-03-05 11:43:10,2017-03-05 11:54:26,1,1.07,1,N,100,246,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-03-05 12:13:01,2017-03-05 12:19:15,1,1.20,1,N,236,237,1,7,0,0.5,0,0,0.3,7.8
1,2017-03-05 12:43:04,2017-03-05 12:45:52,2,.50,1,N,262,263,2,4,0,0.5,0,0,0.3,4.8
2,2017-03-05 13:12:18,2017-03-05 13:24:30,1,2.39,1,N,50,68,1,11,0,0.5,2.36,0,0.3,14.16
1,2017-03-05 13:43:22,2017-03-05 13:57:57,2,3.70,1,N,264,50,2,13.5,0,0.5,0,0,0.3,14.3
2,2017-03-05 14:13:54,2017-03-05 14:32:20,1,3.15,1,N,239,246,1,14,0,0.5,2.96,0,0.3,17.76
1,2017-03-05 14:44:42,2017-03-05 14:51:34,2,1.30,1,N,143,237,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-03-05 15:16:10,2017-03-05 15:23:20,1,1.40,1,N,163,229,1,7,0,0.5,1.56,0,0.3,9.36
1,2017-03-05 15:49:43,2017-03-05 16:03:29,3,2.70,1,N,246,231,1,11.5,0,0.5,0,0,0.3,12.3
1,2017-03-05 16:23:51,2017-03-05 16:41:43,1,2.50,1,N,137,158,1,13,0,0.5,2.76,0,0.3,16.56
2,2017-03-05 16:59:03,2017-03-05 17:07:06,1,1.78,1,N,43,41,1,8.5,0,0.5,1.86,0,0.3,11.16
1,2017-03-05 17:34:34,2017-03-05 17:50:13,1,2.80,1,N,90,237,1,12.5,0,0.5,3,0,0.3,16.3
2,2017-03-05 18:07:58,2017-03-05 18:15:05,1,1.43,1,N,236,239,1,7,0,0.5,1.95,0,0.3,9.75
1,2017-03-05 18:39:36,2017-03-05 19:05:18,1,2.90,1,N,148,33,1,16.5,0,0.5,5.15,0,0.3,22.45
1,2017-03-05 19:12:48,2017-03-05 19:28:25,2,2.60,1,N,113,229,2,12.5,0,0.5,0,0,0.3,13.3
2,2017-03-11 17:01:44,2017-03-11 17:18:03,1,2.18,1,N,263,162,2,12,0,0.5,0,0,0.3,12.8
1,2017-03-05 19:53:41,2017-03-05 19:56:22,2,.40,1,N,239,143,2,4,0.5,0.5,0,0,0.3,5.3
1,2017-03-05 20:35:38,2017-03-05 21:13:30,1,17.20,2,N,132,163,1,52,0,0.5,10,0,0.3,62.8
2,2017-03-05 21:19:34,2017-03-05 21:27:07,1,1.63,1,N,113,232,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2017-03-05 22:07:33,2017-03-05 22:34:07,2,9.65,1,N,138,238,2,30,0.5,0.5,0,5.54,0.3,36.84
1,2017-03-05 23:04:43,2017-03-05 23:14:19,1,4.80,1,N,163,166,2,15,0.5,0.5,0,0,0.3,16.3
1,2017-03-11 17:21:14,2017-03-11 17:40:34,1,2.50,1,N,50,90,2,14,0,0.5,0,0,0.3,14.8
2,2017-03-06 00:38:21,2017-03-06 00:45:45,1,1.45,1,N,186,170,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2017-03-06 05:07:23,2017-03-06 05:11:38,2,.87,1,N,230,161,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2017-03-06 06:45:33,2017-03-06 06:51:20,1,1.20,1,N,186,161,2,6,0,0.5,0,0,0.3,6.8
2,2017-03-06 07:28:39,2017-03-06 07:51:04,1,5.24,1,N,262,68,1,20,0,0.5,0,0,0.3,20.8
2,2017-03-06 08:00:25,2017-03-06 08:29:47,1,11.23,1,N,163,138,1,35.5,0,0.5,10.46,5.54,0.3,52.3
1,2017-03-06 08:32:00,2017-03-06 08:38:25,1,.90,1,N,48,68,1,6.5,0,0.5,1,0,0.3,8.3
2,2017-03-06 09:03:39,2017-03-06 09:13:15,1,1.77,1,N,238,166,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2017-03-06 09:38:32,2017-03-06 09:46:03,1,.66,1,N,142,163,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-03-11 18:04:44,2017-03-11 18:33:21,1,3.41,1,N,186,140,2,18.5,0,0.5,0,0,0.3,19.3
2,2017-03-06 10:20:40,2017-03-06 10:32:56,2,1.73,1,N,163,43,2,9.5,0,0.5,0,0,0.3,10.3
1,2017-03-06 11:02:19,2017-03-06 11:07:45,1,.50,1,N,79,113,1,5,0,0.5,1,0,0.3,6.8
2,2017-03-06 11:45:23,2017-03-06 12:12:03,5,2.66,1,N,79,230,2,17,0,0.5,0,0,0.3,17.8
2,2017-03-06 12:24:50,2017-03-06 12:48:27,6,3.01,1,N,161,144,2,16,0,0.5,0,0,0.3,16.8
1,2017-03-06 13:04:58,2017-03-06 13:09:51,1,1.30,1,N,263,74,1,6,0,0.5,0,0,0.3,6.8
2,2017-03-06 13:46:22,2017-03-06 14:07:17,1,2.35,1,N,164,237,2,14.5,0,0.5,0,0,0.3,15.3
1,2017-03-06 14:25:07,2017-03-06 14:50:25,1,7.80,1,N,75,249,1,26,0,0.5,1,0,0.3,27.8
1,2017-03-11 18:22:24,2017-03-11 18:35:53,1,3.50,1,N,145,236,1,13,0,0.5,2,0,0.3,15.8
2,2017-03-06 15:02:37,2017-03-06 15:22:33,1,3.02,1,N,48,107,1,14.5,0,0.5,3.06,0,0.3,18.36
1,2017-03-06 15:36:49,2017-03-06 15:44:10,1,1.10,1,N,164,161,1,7,0,0.5,1,0,0.3,8.8
1,2017-03-11 18:44:03,2017-03-11 18:52:56,1,1.40,1,N,74,42,1,8,0,0.5,1,0,0.3,9.8
2,2017-03-06 16:15:55,2017-03-06 17:07:17,2,18.47,2,N,132,163,1,52,4.5,0.5,10,5.54,0.3,72.84
1,2017-03-06 16:53:46,2017-03-06 17:07:53,1,1.80,1,N,170,48,2,10.5,1,0.5,0,0,0.3,12.3
2,2017-03-06 17:27:53,2017-03-06 17:44:10,5,1.41,1,N,230,170,1,11,1,0.5,2.56,0,0.3,15.36
1,2017-03-06 17:58:23,2017-03-06 18:10:43,1,4.40,1,N,236,137,2,14.5,1,0.5,0,0,0.3,16.3
1,2017-03-06 18:25:40,2017-03-06 18:47:07,1,2.40,1,N,161,43,1,14.5,1,0.5,2.7,0,0.3,19
2,2017-03-06 18:52:51,2017-03-06 18:56:53,1,.53,1,N,164,234,2,4.5,1,0.5,0,0,0.3,6.3
1,2017-03-06 19:20:59,2017-03-06 19:25:41,1,1.00,1,N,211,113,1,5.5,1,0.5,1.45,0,0.3,8.75
1,2017-03-06 19:50:33,2017-03-06 20:11:15,1,7.70,1,Y,263,261,1,25.5,1,0.5,3,0,0.3,30.3
2,2017-03-06 20:22:29,2017-03-06 20:45:54,1,10.34,1,N,68,127,1,31,0.5,0.5,8.08,0,0.3,40.38
1,2017-03-06 20:55:44,2017-03-06 21:37:53,2,19.60,2,N,132,230,1,52,0,0.5,11.65,5.54,0.3,69.99
2,2017-03-06 21:28:13,2017-03-06 21:31:48,1,1.00,1,N,263,140,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-03-06 22:04:39,2017-03-06 22:38:27,1,11.80,1,N,164,95,1,36.5,0.5,0.5,5,0,0.3,42.8
1,2017-03-06 22:45:15,2017-03-06 22:47:50,1,.70,1,N,246,186,1,4,0.5,0.5,1.3,0,0.3,6.6
1,2017-03-06 23:37:45,2017-03-06 23:42:36,1,2.70,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2017-03-07 01:12:14,2017-03-07 01:13:57,1,.55,1,N,146,193,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2017-03-07 05:46:41,2017-03-07 05:50:01,1,1.10,1,N,170,161,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-03-07 06:57:19,2017-03-07 07:03:50,1,1.23,1,N,186,161,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2017-03-07 07:36:35,2017-03-07 07:51:06,1,2.30,1,N,249,163,1,11,0,0.5,2.35,0,0.3,14.15
1,2017-03-07 08:07:02,2017-03-07 08:19:22,1,1.80,1,N,237,230,1,10,0,0.5,1.2,0,0.3,12
1,2017-03-07 08:36:40,2017-03-07 08:43:22,1,1.10,1,N,255,217,1,6,0,0.5,1.35,0,0.3,8.15
2,2017-03-07 09:04:11,2017-03-07 09:18:37,1,1.37,1,N,164,161,1,10,0,0.5,2.7,0,0.3,13.5
1,2017-03-07 09:34:44,2017-03-07 09:43:10,1,1.10,1,N,90,249,2,7,0,0.5,0,0,0.3,7.8
1,2017-03-07 10:06:40,2017-03-07 10:25:57,1,1.00,1,N,68,50,1,12,0,0.5,2.55,0,0.3,15.35
1,2017-03-07 10:41:33,2017-03-07 11:21:47,1,23.70,1,N,90,222,1,64.5,0,0.5,14.15,5.54,0.3,84.99
1,2017-03-07 11:18:07,2017-03-07 11:21:50,1,.10,1,N,233,162,2,4,0,0.5,0,0,0.3,4.8
2,2017-03-07 11:54:39,2017-03-07 12:09:11,2,2.00,1,N,239,236,1,11,0,0.5,2.36,0,0.3,14.16
2,2017-03-07 12:32:35,2017-03-07 12:36:42,1,.42,1,N,43,161,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2017-03-07 13:10:23,2017-03-07 13:20:08,2,1.60,1,N,229,237,1,8.5,0,0.5,2.32,0,0.3,11.62
1,2017-03-07 13:47:50,2017-03-07 13:55:50,1,.70,1,N,161,229,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-03-07 14:23:18,2017-03-07 14:29:58,1,.90,1,N,263,140,1,6,0,0.5,1.7,0,0.3,8.5
2,2017-03-07 14:56:55,2017-03-07 15:01:44,2,.55,1,N,114,125,1,5,0,0.5,0.87,0,0.3,6.67
1,2017-03-07 15:28:15,2017-03-07 15:44:06,1,2.00,1,N,163,143,1,11.5,0,0.5,1.7,0,0.3,14
2,2017-03-07 16:03:32,2017-03-07 16:06:01,1,.31,1,N,164,170,2,3.5,1,0.5,0,0,0.3,5.3
2,2017-03-07 16:41:53,2017-03-07 16:42:50,2,.34,1,N,236,236,2,3,1,0.5,0,0,0.3,4.8
1,2017-03-07 17:17:55,2017-03-07 17:25:05,1,1.20,1,N,186,113,1,7,0,0.5,1.55,0,0.3,9.35
2,2017-03-07 17:50:08,2017-03-07 18:06:39,1,2.68,1,N,140,75,1,12.5,1,0.5,2.86,0,0.3,17.16
2,2017-03-07 18:19:28,2017-03-07 18:26:04,2,1.04,1,N,263,236,1,6.5,1,0.5,1.66,0,0.3,9.96
1,2017-03-07 18:46:55,2017-03-07 18:51:04,3,.50,1,N,230,230,1,4.5,1,0.5,1.25,0,0.3,7.55
2,2017-03-07 19:13:40,2017-03-07 19:21:50,4,1.35,1,N,41,74,2,7.5,1,0.5,0,0,0.3,9.3
1,2017-03-07 19:41:40,2017-03-07 19:59:22,2,3.70,1,N,234,143,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,2017-03-07 20:10:44,2017-03-07 20:21:28,1,1.80,1,N,237,262,2,9,0.5,0.5,0,0,0.3,10.3
1,2017-03-07 20:39:45,2017-03-07 20:56:24,1,2.30,1,N,249,48,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2017-03-07 21:09:58,2017-03-07 21:12:06,2,.63,1,N,140,262,1,4,0.5,0.5,1.59,0,0.3,6.89
1,2017-03-07 21:40:07,2017-03-07 22:09:07,1,6.10,1,N,79,41,1,24,0.5,0.5,5.05,0,0.3,30.35
2,2017-03-07 22:11:16,2017-03-07 22:18:12,1,.78,1,N,113,249,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2017-03-07 22:45:09,2017-03-07 23:10:55,2,6.00,1,N,79,238,1,22,0.5,0.5,4.65,0,0.3,27.95
1,2017-03-07 23:26:35,2017-03-07 23:33:54,1,1.90,1,N,68,100,1,8,0.5,0.5,1.4,0,0.3,10.7
2,2017-03-11 18:51:28,2017-03-11 18:59:44,1,.93,1,N,100,186,2,7,0,0.5,0,0,0.3,7.8
2,2017-03-08 00:40:35,2017-03-08 00:45:27,6,1.04,1,N,148,87,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2017-03-11 19:29:34,2017-03-11 19:41:39,1,1.80,1,N,163,239,2,10,0,0.5,0,0,0.3,10.8
1,2017-03-08 04:22:43,2017-03-08 04:31:55,3,1.60,1,N,80,37,3,8,0.5,0.5,0,0,0.3,9.3
2,2017-03-08 06:38:59,2017-03-08 06:46:19,1,1.36,1,N,262,237,1,7,0,0.5,1.17,0,0.3,8.97
2,2017-03-08 07:21:51,2017-03-08 08:18:50,1,9.07,1,N,132,37,1,40.5,0,0.5,12.39,0,0.3,53.69
1,2017-03-08 07:54:29,2017-03-08 07:54:34,1,13.90,1,N,265,265,3,2.5,0,0.5,0,0,0.3,3.3
1,2017-03-08 08:23:21,2017-03-08 08:53:59,1,6.00,1,N,88,100,1,24,0,0.5,5,0,0.3,29.8
1,2017-03-08 08:53:49,2017-03-08 09:59:26,1,27.60,4,N,230,265,1,109.5,0,0.5,10,5.54,0.3,125.84
2,2017-03-08 09:25:11,2017-03-08 09:34:00,1,1.11,1,N,246,234,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2017-03-08 09:59:50,2017-03-08 10:05:31,2,.98,1,N,238,24,1,6,0,0.5,1.36,0,0.3,10.11
1,2017-03-11 22:53:43,2017-03-11 22:55:59,1,.40,1,N,90,90,3,3.5,0.5,0.5,0,0,0.3,4.8
1,2017-03-08 10:41:41,2017-03-08 10:52:00,1,1.40,1,N,113,68,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-03-08 11:20:56,2017-03-08 11:36:29,1,2.30,1,N,142,151,1,12,0,0.5,2,0,0.3,14.8
2,2017-03-08 11:57:39,2017-03-08 12:04:28,5,1.15,1,N,239,236,1,7,0,0.5,1.56,0,0.3,9.36
2,2017-03-08 12:33:32,2017-03-08 12:44:27,1,.68,1,N,237,43,2,8,0,0.5,0,0,0.3,8.8
2,2017-03-08 13:11:43,2017-03-08 13:32:55,2,2.97,1,N,237,114,1,15,0,0.5,4.74,0,0.3,20.54
2,2017-03-08 13:48:20,2017-03-08 13:55:38,2,1.20,1,N,163,236,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-03-08 14:21:07,2017-03-08 14:29:03,1,.60,1,N,113,144,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-03-08 14:52:13,2017-03-08 15:16:57,1,2.70,1,N,170,236,1,16.5,0,0.5,3.45,0,0.3,20.75
2,2017-03-08 15:25:01,2017-03-08 15:58:09,5,4.75,1,N,170,87,1,23,0,0.5,4.76,0,0.3,28.56
2,2017-03-08 16:00:16,2017-03-08 16:05:15,6,.27,1,N,229,162,2,5,1,0.5,0,0,0.3,6.8
2,2017-03-08 16:38:09,2017-03-08 16:50:44,1,1.23,1,N,107,162,1,9.5,1,0.5,1,0,0.3,12.3
2,2017-03-26 12:06:19,2017-03-26 12:08:52,1,.75,1,N,141,263,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-03-08 17:33:14,2017-03-08 17:55:49,1,6.56,1,N,88,237,1,21.5,1,0.5,4.66,0,0.3,27.96
2,2017-03-08 18:03:03,2017-03-08 18:36:51,3,9.35,1,N,138,161,1,31.5,1,0.5,7.77,5.54,0.3,46.61
2,2017-03-08 18:29:52,2017-03-08 18:45:49,1,1.86,1,N,142,186,2,11.5,1,0.5,0,0,0.3,13.3
1,2017-03-08 18:55:06,2017-03-08 18:59:44,1,.50,1,N,263,236,1,5,1,0.5,1.35,0,0.3,8.15
2,2017-03-08 19:21:05,2017-03-08 19:33:39,5,2.41,1,N,161,263,1,11,1,0.5,2.56,0,0.3,15.36
1,2017-03-08 19:48:28,2017-03-08 19:59:45,1,2.80,1,N,237,41,1,11,1,0.5,2.55,0,0.3,15.35
1,2017-03-08 20:15:52,2017-03-08 20:21:58,1,1.50,1,N,141,262,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-03-08 20:43:29,2017-03-08 20:56:36,5,2.98,1,N,161,238,2,12,0.5,0.5,0,0,0.3,13.3
2,2017-03-08 21:11:19,2017-03-08 21:20:33,6,2.00,1,N,163,107,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2017-03-08 21:37:47,2017-03-08 21:52:46,2,3.41,1,N,186,236,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2017-03-08 22:05:34,2017-03-08 22:14:33,1,2.04,1,N,170,141,1,9,0.5,0.5,2.58,0,0.3,12.88
1,2017-03-08 22:34:39,2017-03-08 22:42:53,1,1.80,1,N,230,68,2,8,0.5,0.5,0,0,0.3,9.3
1,2017-03-08 23:06:49,2017-03-08 23:18:28,1,1.50,1,N,230,142,1,9,0.5,0.5,2.55,0,0.3,12.85
2,2017-03-11 19:39:09,2017-03-11 20:09:04,1,4.33,1,N,234,236,1,21,0,0.5,6.54,0,0.3,28.34
2,2017-03-08 23:51:40,2017-03-08 23:55:04,6,.48,1,N,163,237,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-03-09 00:53:30,2017-03-09 01:03:27,1,2.43,1,N,4,170,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2017-03-09 03:16:01,2017-03-09 03:34:29,1,8.40,1,N,164,42,1,25,0.5,0.5,6.58,0,0.3,32.88
1,2017-03-09 06:24:17,2017-03-09 06:31:52,1,1.60,1,N,234,162,1,7.5,0,0.5,2,0,0.3,10.3
1,2017-03-09 07:13:18,2017-03-09 07:20:12,1,1.20,1,N,234,230,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2017-03-09 07:47:47,2017-03-09 07:58:48,4,1.52,1,N,237,230,1,9,0,0.5,1,0,0.3,10.8
2,2017-03-09 08:18:06,2017-03-09 08:24:37,1,.67,1,N,141,237,1,6,0,0.5,1.2,0,0.3,8
2,2017-03-09 08:47:42,2017-03-09 09:08:57,1,1.53,1,N,161,50,1,13.5,0,0.5,2,0,0.3,16.3
2,2017-03-09 09:17:16,2017-03-09 09:35:40,6,2.38,1,N,88,125,1,13,0,0.5,2.76,0,0.3,16.56
2,2017-03-09 09:49:24,2017-03-09 09:56:55,2,1.57,1,N,75,237,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2017-03-09 10:25:54,2017-03-09 10:37:18,1,1.44,1,N,142,237,1,9,0,0.5,1.2,0,0.3,11
1,2017-03-09 11:02:30,2017-03-09 11:38:57,1,8.80,1,N,138,236,1,30.5,0,0.5,10,0,0.3,41.3
2,2017-03-09 11:38:49,2017-03-09 11:44:54,1,.51,1,N,113,234,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-03-09 12:12:23,2017-03-09 13:25:24,1,4.31,1,N,50,151,2,37.5,0,0.5,0,0,0.3,38.3
2,2017-03-09 12:47:14,2017-03-09 12:57:33,2,1.93,1,N,239,75,2,9,0,0.5,0,0,0.3,9.8
1,2017-03-09 13:21:51,2017-03-09 13:37:19,1,2.20,1,N,238,163,2,12,0,0.5,0,0,0.3,12.8
2,2017-03-09 13:55:30,2017-03-09 14:04:56,5,1.56,1,N,151,143,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-03-09 14:27:59,2017-03-09 14:31:05,5,.47,1,N,164,162,2,4,0,0.5,0,0,0.3,4.8
2,2017-03-11 20:01:34,2017-03-11 20:15:04,6,1.50,1,N,234,211,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2017-03-09 15:01:25,2017-03-09 15:13:52,1,1.39,1,N,236,140,2,9.5,0,0.5,0,0,0.3,10.3
1,2017-03-09 15:32:47,2017-03-09 15:43:25,1,1.30,1,N,43,161,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-03-09 16:06:13,2017-03-09 16:13:58,2,.80,1,N,230,161,2,6.5,1,0.5,0,0,0.3,8.3
2,2017-03-09 16:42:33,2017-03-09 16:49:37,1,1.47,1,N,68,249,2,7.5,1,0.5,0,0,0.3,9.3
1,2017-03-09 17:17:56,2017-03-09 17:28:03,1,1.40,1,N,239,236,1,8.5,1,0.5,1.03,0,0.3,11.33
2,2017-03-09 17:47:14,2017-03-09 17:55:30,1,.80,1,N,237,233,2,7,1,0.5,0,0,0.3,8.8
1,2017-03-09 18:14:00,2017-03-09 18:31:08,1,1.80,1,N,186,48,2,12,1,0.5,0,0,0.3,13.8
1,2017-03-09 18:38:35,2017-03-09 18:47:52,2,1.20,1,N,141,162,1,7.5,1,0.5,1.25,0,0.3,10.55
2,2017-03-09 19:02:52,2017-03-09 19:10:46,2,1.14,1,N,238,143,2,7,1,0.5,0,0,0.3,8.8
2,2017-03-09 19:27:32,2017-03-09 19:36:39,1,1.98,1,N,236,143,1,8.5,1,0.5,2.06,0,0.3,12.36
1,2017-03-09 19:52:30,2017-03-09 20:02:28,4,1.90,1,N,239,236,2,9,1,0.5,0,0,0.3,10.8
1,2017-03-09 20:18:03,2017-03-09 20:30:36,1,2.30,1,N,162,263,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2017-03-09 20:44:35,2017-03-09 20:55:09,1,1.60,1,N,163,170,1,8.5,0.5,0.5,2.5,0,0.3,12.3
1,2017-03-09 21:10:53,2017-03-09 21:24:37,2,2.10,1,N,170,249,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2017-03-09 21:36:37,2017-03-09 21:47:22,2,1.70,1,N,142,237,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2017-03-09 22:02:22,2017-03-09 22:11:34,1,2.00,1,N,229,236,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2017-03-09 22:28:40,2017-03-09 22:51:07,1,5.00,1,N,238,137,1,19,0.5,0.5,2,0,0.3,22.3
1,2017-03-09 22:55:46,2017-03-09 23:02:50,1,.90,1,N,186,68,1,6.5,0.5,0.5,2,0,0.3,9.8
1,2017-03-09 23:26:21,2017-03-09 23:45:21,1,3.40,1,N,79,163,1,15,0.5,0.5,0,0,0.3,16.3
2,2017-03-11 20:18:54,2017-03-11 20:21:28,1,.41,1,N,229,229,2,4,0.5,0.5,0,0,0.3,5.3
2,2017-03-10 00:03:38,2017-03-10 00:18:03,2,3.49,1,N,97,231,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2017-03-10 00:46:14,2017-03-10 01:09:25,1,11.78,1,N,148,235,1,34,0.5,0.5,10,0,0.3,45.3
1,2017-03-10 01:56:45,2017-03-10 02:06:26,1,2.20,1,N,158,144,3,9.5,0.5,0.5,0,0,0.3,10.8
2,2017-03-11 20:47:53,2017-03-11 21:13:09,1,2.58,1,N,170,148,1,16.5,0.5,0.5,2,0,0.3,19.8
1,2017-03-10 04:33:53,2017-03-10 04:52:10,1,5.80,1,N,79,7,2,19,0.5,0.5,0,0,0.3,20.3
1,2017-03-10 06:36:40,2017-03-10 06:48:51,1,2.30,1,N,107,230,1,10.5,0,0.5,1.7,0,0.3,13
2,2017-03-10 07:20:13,2017-03-10 07:29:04,1,1.00,1,N,107,186,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2017-03-10 07:51:23,2017-03-10 07:58:05,1,1.68,1,N,13,87,1,7.5,0,0.5,1.66,0,0.3,9.96
1,2017-03-10 08:19:22,2017-03-10 08:34:45,1,1.70,1,N,236,237,1,11,0,0.5,2.35,0,0.3,14.15
2,2017-03-10 08:47:24,2017-03-10 09:59:27,2,12.85,1,N,138,230,1,53.5,0,0.5,11.97,5.54,0.3,71.81
1,2017-03-10 09:16:35,2017-03-10 09:20:47,1,.40,1,N,237,237,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-03-10 09:48:40,2017-03-10 09:50:29,1,.40,1,N,141,263,2,3.5,0,0.5,0,0,0.3,4.3
2,2017-03-10 10:24:53,2017-03-10 10:31:53,5,.43,1,N,233,162,1,6,0,0.5,1.7,0,0.3,8.5
2,2017-03-10 11:02:36,2017-03-10 11:12:29,1,1.65,1,N,238,142,2,9,0,0.5,0,0,0.3,9.8
1,2017-03-10 11:40:08,2017-03-10 11:50:50,1,.40,1,N,100,186,1,7.5,0,0.5,1.65,0,0.3,9.95
2,2017-03-10 12:14:33,2017-03-10 12:25:12,3,1.51,1,N,142,48,2,7,0,0.5,0,0,0.3,7.8
2,2017-03-10 12:50:54,2017-03-10 12:58:47,1,1.36,1,N,79,107,1,7,0,0.5,1.56,0,0.3,9.36
2,2017-03-10 13:30:08,2017-03-10 13:50:17,1,1.71,1,N,114,186,2,13,0,0.5,0,0,0.3,13.8
1,2017-03-10 14:05:35,2017-03-10 14:11:24,1,.90,1,N,161,164,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2017-03-26 13:25:54,2017-03-26 13:52:23,5,8.32,1,N,138,255,1,26.5,0,0.5,8.19,0,0.3,35.49
2,2017-03-26 13:59:55,2017-03-26 14:06:03,1,1.28,1,N,211,107,1,6.5,0,0.5,0,0,0.3,7.3
2,2017-03-26 14:35:14,2017-03-26 14:48:51,1,1.74,1,N,100,68,2,8,0,0.5,0,0,0.3,8.8
2,2017-03-26 15:13:19,2017-03-26 15:22:44,2,2.23,1,N,249,163,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2017-03-26 15:50:59,2017-03-26 16:30:12,5,13.50,1,N,87,138,1,41.5,0,0.5,9.61,5.76,0.3,57.67
2,2017-03-26 16:31:10,2017-03-26 16:47:35,2,2.73,1,N,68,79,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2017-03-26 17:09:47,2017-03-26 17:18:45,1,1.59,1,N,161,142,2,8,0,0.5,0,0,0.3,8.8
2,2017-03-26 17:47:05,2017-03-26 18:07:01,1,3.98,1,N,41,230,2,16.5,0,0.5,0,0,0.3,17.3
2,2017-03-26 18:24:26,2017-03-26 18:37:56,1,1.94,1,N,137,140,1,11,0,0.5,2.36,0,0.3,14.16
1,2017-03-26 19:03:41,2017-03-26 19:17:57,1,2.20,1,N,170,263,1,11,0,0.5,2.35,0,0.3,14.15
1,2017-03-26 19:45:10,2017-03-26 19:52:41,1,1.60,1,N,142,48,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-03-26 20:26:31,2017-03-26 20:51:42,6,3.24,1,N,114,66,1,17,0.5,0.5,3.66,0,0.3,21.96
1,2017-03-26 21:09:00,2017-03-26 21:14:14,1,.70,1,N,237,237,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-03-26 21:55:00,2017-03-26 22:18:08,1,4.96,1,N,143,74,2,19,0.5,0.5,0,0,0.3,20.3
2,2017-03-27 01:48:59,2017-03-27 02:00:31,1,4.18,1,N,74,247,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2017-03-26 22:52:51,2017-03-26 23:02:16,3,1.70,1,N,163,161,2,8.5,0.5,0.5,0,0,0.3,9.8
