ï»¿VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-01-06 14:48:02,2017-01-06 14:54:07,1,.89,1,N,170,161,1,6,0,0.5,1.36,0,0.3,8.16
2,2017-01-06 15:18:20,2017-01-06 15:27:12,6,1.42,1,N,234,125,1,7.5,0,0.5,2.08,0,0.3,10.38
1,2017-01-06 15:51:39,2017-01-06 16:03:17,4,1.90,1,N,144,170,2,9.5,0,0.5,0,0,0.3,10.3
1,2017-01-09 09:08:22,2017-01-09 09:13:19,1,.90,1,N,49,97,1,5,0,0.5,0,0,0.3,5.8
1,2017-01-06 16:29:48,2017-01-06 16:43:38,2,2.50,1,N,186,144,1,11,1,0.5,3.8,0,0.3,16.6
1,2017-01-06 17:05:53,2017-01-06 17:22:55,1,2.40,1,N,238,236,1,13,1,0.5,2.96,0,0.3,17.76
1,2017-01-06 17:33:11,2017-01-06 17:34:20,2,.30,1,N,231,125,2,3,1,0.5,0,0,0.3,4.8
2,2017-01-06 18:00:54,2017-01-06 18:31:51,1,6.02,1,N,164,66,1,22.5,1,0.5,3,0,0.3,27.3
2,2017-01-06 18:26:33,2017-01-06 18:30:02,2,.32,1,N,162,162,2,4,1,0.5,0,0,0.3,5.8
2,2017-01-06 18:51:18,2017-01-06 18:57:19,1,.70,1,N,230,186,2,5.5,1,0.5,0,0,0.3,7.3
2,2017-01-19 11:05:18,2017-01-19 11:09:56,1,.93,1,N,261,231,1,5.5,0,0.5,1.58,0,0.3,7.88
2,2017-01-19 11:47:39,2017-01-19 11:54:42,2,1.17,1,N,239,43,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-19 12:25:54,2017-01-19 12:35:05,1,1.67,1,N,43,237,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-19 13:03:19,2017-01-19 13:05:34,5,.65,1,N,237,237,1,4,0,0.5,1,0,0.3,5.8
1,2017-01-19 13:40:00,2017-01-19 13:59:15,2,1.20,1,N,237,162,2,12.5,0,0.5,0,0,0.3,13.3
1,2017-01-19 14:14:32,2017-01-19 14:31:25,1,1.50,1,N,137,186,1,11,0,0.5,2.35,0,0.3,14.15
2,2017-01-19 14:47:59,2017-01-19 14:56:06,1,.93,1,N,262,236,1,7,0,0.5,1.56,0,0.3,9.36
2,2017-01-19 15:21:16,2017-01-19 15:29:23,4,.98,1,N,231,231,1,7,0,0.5,1.17,0,0.3,8.97
2,2017-01-06 19:24:52,2017-01-06 19:29:57,3,.89,1,N,100,161,2,5.5,1,0.5,0,0,0.3,7.3
2,2017-01-06 19:51:09,2017-01-06 20:00:11,1,2.85,1,N,246,239,1,10,1,0.5,2.36,0,0.3,14.16
2,2017-01-06 20:19:43,2017-01-06 20:42:55,1,3.67,1,N,161,261,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2017-01-06 20:50:00,2017-01-06 20:51:50,2,.80,1,N,238,166,2,4,0.5,0.5,0,0,0.3,5.3
2,2017-01-06 21:20:02,2017-01-06 21:41:43,3,1.53,1,N,158,79,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2017-01-19 15:50:14,2017-01-19 16:01:52,1,1.70,1,N,234,161,1,9,0,0.5,1.95,0,0.3,11.75
1,2017-01-06 22:13:46,2017-01-06 22:18:16,1,.50,1,N,230,48,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2017-01-06 22:38:02,2017-01-06 23:00:02,1,11.20,1,N,181,55,1,32.5,0.5,0.5,10.1,0,0.3,43.9
2,2017-01-06 23:00:40,2017-01-06 23:14:49,1,8.86,1,N,138,216,1,25,0.5,0.5,0,0,0.3,26.3
1,2017-01-06 23:26:28,2017-01-06 23:37:51,1,2.60,1,N,48,238,1,11,0.5,0.5,3.05,0,0.3,15.35
2,2017-01-06 23:55:05,2017-01-07 00:02:09,2,1.27,1,N,48,142,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2017-01-09 09:21:25,2017-01-09 09:23:28,2,.63,1,N,236,238,2,4,0,0.5,0,0,0.3,4.8
1,2017-01-09 09:47:50,2017-01-09 10:03:29,2,.90,1,N,48,161,1,10.5,0,0.5,2.25,0,0.3,13.55
1,2017-01-07 00:51:24,2017-01-07 01:01:45,1,1.30,1,N,144,107,1,8,0.5,0.5,1,0,0.3,10.3
2,2017-01-07 01:24:29,2017-01-07 01:34:41,5,1.38,1,N,148,224,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,2017-01-09 09:53:56,2017-01-09 10:06:58,2,.53,1,N,163,161,2,9,0,0.5,0,0,0.3,9.8
1,2017-01-07 01:56:41,2017-01-07 02:06:59,1,4.10,1,N,74,243,1,14,0.5,0.5,4,0,0.3,19.3
1,2017-01-07 02:41:07,2017-01-07 02:48:16,1,1.10,1,N,114,79,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-01-19 17:02:06,2017-01-19 17:23:03,1,2.02,1,N,137,141,1,14,1,0.5,1.7,0,0.3,17.5
1,2017-01-19 17:07:13,2017-01-19 17:18:37,1,1.30,1,N,114,231,1,9,1,0.5,2.15,0,0.3,12.95
1,2017-01-07 07:42:39,2017-01-07 07:55:26,1,4.80,1,N,151,244,1,16,0,0.5,3.35,0,0.3,20.15
1,2017-01-07 08:51:32,2017-01-07 08:58:49,1,2.30,1,N,68,142,1,9,0,0.5,1.5,0,0.3,11.3
1,2017-01-07 09:33:25,2017-01-07 09:45:36,1,3.20,1,N,166,236,1,12,0,0.5,2.55,0,0.3,15.35
2,2017-01-19 17:26:07,2017-01-19 17:50:35,1,2.67,1,N,161,262,2,16,1,0.5,0,0,0.3,17.8
1,2017-01-07 10:41:28,2017-01-07 10:48:24,1,1.10,1,N,211,261,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-07 11:09:54,2017-01-07 11:13:57,1,.87,1,N,43,43,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2017-01-07 11:39:22,2017-01-07 11:43:41,1,.60,1,N,137,170,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2017-01-07 12:07:56,2017-01-07 12:20:51,1,1.90,1,N,236,143,1,10,0,0.5,2.15,0,0.3,12.95
2,2017-01-07 12:37:15,2017-01-07 12:54:17,5,1.57,1,N,142,238,2,11,0,0.5,0,0,0.3,11.8
1,2017-01-07 13:03:25,2017-01-07 13:16:30,1,1.30,1,N,158,107,1,9,0,0.5,1.95,0,0.3,11.75
2,2017-01-07 13:34:14,2017-01-07 13:44:04,1,2.00,1,N,170,79,1,9,0,0.5,1.96,0,0.3,11.76
1,2017-01-07 14:04:16,2017-01-07 14:14:57,1,1.60,1,N,238,163,1,9,0,0.5,1.95,0,0.3,11.75
1,2017-01-07 14:38:45,2017-01-07 14:42:18,1,.40,1,N,229,233,1,4,0,0.5,1,0,0.3,5.8
2,2017-01-07 15:09:20,2017-01-07 15:35:47,1,4.14,1,N,50,263,1,19,0,0.5,3.96,0,0.3,23.76
2,2017-01-07 15:43:27,2017-01-07 15:49:08,1,.70,1,N,236,263,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-07 16:15:35,2017-01-07 16:34:01,1,2.58,1,N,263,142,1,12.5,0,0.5,3.99,0,0.3,17.29
1,2017-01-07 16:53:59,2017-01-07 17:07:32,1,1.70,1,N,79,137,2,10,0,0.5,0,0,0.3,10.8
2,2017-01-07 17:35:41,2017-01-07 17:46:02,1,1.45,1,N,230,234,1,8,0,0.5,2.2,0,0.3,11
2,2017-01-07 18:11:09,2017-01-07 18:22:22,2,.79,1,N,230,186,2,8,0,0.5,0,0,0.3,8.8
2,2017-01-07 18:42:17,2017-01-07 18:50:34,1,1.06,1,N,141,163,2,7,0,0.5,0,0,0.3,7.8
1,2017-01-07 19:11:53,2017-01-07 19:29:35,1,1.70,1,N,239,230,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2017-01-07 19:41:09,2017-01-07 19:50:38,3,1.25,1,N,107,79,1,7.5,0,0.5,1.5,0,0.3,9.8
1,2017-01-07 20:10:01,2017-01-07 20:26:57,3,2.80,1,N,151,163,1,13,0.5,0.5,1,0,0.3,15.3
2,2017-01-07 20:48:31,2017-01-07 21:05:25,1,2.13,1,N,224,68,1,12,0.5,0.5,3.32,0,0.3,16.62
2,2017-01-19 19:11:32,2017-01-19 19:21:31,1,1.36,1,N,230,246,1,8,1,0.5,1.5,0,0.3,11.3
2,2017-01-07 22:02:57,2017-01-07 22:11:00,1,1.36,1,N,107,114,1,7,0.5,0.5,1,0,0.3,9.3
2,2017-01-07 22:33:13,2017-01-07 22:38:45,1,.76,1,N,68,234,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2017-01-07 23:02:32,2017-01-07 23:14:02,2,1.70,1,N,4,158,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2017-01-07 23:30:54,2017-01-07 23:57:36,1,7.21,1,N,148,74,2,24,0.5,0.5,0,0,0.3,25.3
1,2017-01-08 00:04:09,2017-01-08 00:15:59,2,3.30,1,N,107,229,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2017-01-08 00:37:09,2017-01-08 00:59:04,2,8.11,1,N,148,41,1,25.5,0.5,0.5,3,0,0.3,29.8
2,2017-01-08 01:16:31,2017-01-08 01:28:03,1,8.14,1,N,138,216,1,23,0.5,0.5,0,0,0.3,24.3
1,2017-01-08 02:04:11,2017-01-08 02:26:22,2,4.20,1,N,79,50,1,17,0.5,0.5,3.65,0,0.3,21.95
2,2017-01-08 03:00:16,2017-01-08 03:00:19,1,.00,5,N,264,238,1,20.8,0,0.5,3,0,0.3,24.6
1,2017-01-08 04:19:07,2017-01-08 04:47:36,2,5.90,1,N,158,36,2,23.5,0.5,0.5,0,0,0.3,24.8
2,2017-01-08 07:25:02,2017-01-08 07:38:03,1,3.45,1,N,148,48,2,13,0,0.5,0,0,0.3,13.8
1,2017-01-08 08:57:56,2017-01-08 09:04:34,1,1.60,1,N,75,238,1,7.5,0,0.5,1.7,0,0.3,10
1,2017-01-08 09:55:35,2017-01-08 10:08:35,1,3.20,1,N,186,140,2,12.5,0,0.5,0,0,0.3,13.3
2,2017-01-08 10:40:22,2017-01-08 10:45:52,1,1.27,1,N,140,236,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2017-01-08 11:19:21,2017-01-08 11:23:42,5,.85,1,N,161,100,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-08 11:55:11,2017-01-08 12:15:19,1,5.23,1,N,230,261,2,18.5,0,0.5,0,0,0.3,19.3
1,2017-01-08 12:28:08,2017-01-08 12:40:32,2,2.70,1,N,249,163,2,11,0,0.5,0,0,0.3,11.8
2,2017-01-08 12:59:47,2017-01-08 13:04:04,1,1.51,1,N,141,236,1,6,0,0.5,1.36,0,0.3,8.16
1,2017-01-08 13:32:47,2017-01-08 13:46:55,1,1.20,1,N,170,186,1,9.5,0,0.5,5,0,0.3,15.3
2,2017-01-08 14:06:54,2017-01-08 14:12:07,1,.84,1,N,107,137,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-01-08 14:41:47,2017-01-08 14:54:04,2,1.62,1,N,163,186,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2017-01-08 15:16:13,2017-01-08 15:29:39,1,1.51,1,N,229,107,1,10,0,0.5,1,0,0.3,11.8
2,2017-01-08 15:48:52,2017-01-08 16:04:26,1,3.43,1,N,107,263,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2017-01-08 16:21:20,2017-01-08 16:33:16,1,2.76,1,N,233,236,1,11,0,0.5,2.36,0,0.3,14.16
2,2017-01-08 16:53:59,2017-01-08 16:56:10,1,.53,1,N,236,236,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-08 17:27:22,2017-01-08 18:33:08,2,10.76,1,N,246,70,1,49.5,0,0.5,13.96,5.54,0.3,69.8
2,2017-01-08 18:01:52,2017-01-08 18:11:41,2,1.72,1,N,237,142,1,9,0,0.5,1.96,0,0.3,11.76
1,2017-01-19 19:58:33,2017-01-19 20:15:10,1,1.90,1,N,229,186,1,12,1,0.5,3.45,0,0.3,17.25
2,2017-01-08 19:14:09,2017-01-08 19:19:56,6,1.14,1,N,246,48,2,6,0,0.5,0,0,0.3,6.8
1,2017-01-08 19:53:42,2017-01-08 19:59:38,1,1.10,1,N,230,163,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-08 20:32:38,2017-01-08 20:36:45,1,.65,1,N,107,170,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2017-01-08 21:20:13,2017-01-08 21:25:34,1,1.44,1,N,170,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2017-01-08 22:09:27,2017-01-08 22:18:48,1,2.90,1,N,239,166,1,10.5,0.5,0.5,1.2,0,0.3,13
2,2017-01-08 23:07:56,2017-01-08 23:15:19,1,1.25,1,N,170,48,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2017-01-09 00:24:05,2017-01-09 00:52:49,1,4.50,1,N,263,226,2,21.5,0.5,0.5,0,0,0.3,22.8
1,2017-01-09 10:42:14,2017-01-09 10:56:56,1,1.30,1,N,161,186,1,10,0,0.5,2.15,0,0.3,12.95
2,2017-01-09 04:10:21,2017-01-09 04:18:03,1,1.68,1,N,186,48,1,8,0.5,0.5,2.79,0,0.3,12.09
2,2017-01-02 01:05:43,2017-01-02 01:10:09,1,1.67,1,N,262,74,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2017-01-02 04:38:37,2017-01-02 04:43:36,1,.90,1,N,100,233,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2017-01-02 08:00:31,2017-01-02 08:05:45,1,1.10,1,N,148,113,1,6,0,0.5,1.35,0,0.3,8.15
1,2017-01-02 09:36:14,2017-01-02 09:45:55,1,2.20,1,N,12,232,3,9.5,0,0.5,0,0,0.3,10.3
2,2017-01-02 10:43:47,2017-01-02 10:46:44,3,.65,1,N,237,237,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-01-02 11:38:08,2017-01-02 11:47:20,1,1.69,1,N,163,164,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-01-02 12:20:38,2017-01-02 12:33:00,1,3.11,1,N,142,41,1,12,0,0.5,1.79,0,0.3,14.59
1,2017-01-02 13:00:33,2017-01-02 13:03:43,1,.90,1,N,163,233,3,5,0,0.5,0,0,0.3,5.8
2,2017-01-02 13:39:51,2017-01-02 13:48:32,1,3.26,1,N,138,223,1,11,0,0.5,2.36,0,0.3,14.16
1,2017-01-02 14:16:43,2017-01-02 14:26:22,1,2.50,1,N,170,141,1,10.5,0,0.5,2.25,0,0.3,13.55
1,2017-01-02 14:52:30,2017-01-02 14:59:14,2,1.20,1,N,161,234,1,7,0,0.5,1.2,0,0.3,9
1,2017-01-02 15:29:33,2017-01-02 15:35:58,2,1.40,1,N,100,50,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-02 16:06:28,2017-01-02 16:11:34,1,.70,1,N,107,113,1,5.5,1,0.5,1.46,0,0.3,8.76
2,2017-01-02 16:44:24,2017-01-02 16:55:31,6,2.54,1,N,79,233,1,10.5,0,0.5,3.39,0,0.3,14.69
2,2017-01-02 17:23:53,2017-01-02 17:27:32,1,.32,1,N,236,236,1,4,0,0.5,2,0,0.3,6.8
2,2017-01-02 18:01:52,2017-01-02 18:13:39,4,2.39,1,N,143,236,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2017-01-02 18:38:45,2017-01-02 18:41:21,1,.40,1,N,161,163,1,4,1,0.5,1.15,0,0.3,6.95
1,2017-01-02 19:18:06,2017-01-02 19:26:41,1,1.50,1,N,186,107,1,8,1,0.5,1.95,0,0.3,11.75
1,2017-01-02 20:06:35,2017-01-02 20:10:19,1,.60,1,N,264,264,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2017-01-02 21:02:05,2017-01-02 21:06:45,1,1.14,1,N,143,163,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2017-01-02 21:57:46,2017-01-02 22:04:56,1,1.10,1,N,137,100,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2017-01-02 22:56:59,2017-01-02 23:02:23,1,.76,1,N,230,161,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2017-01-03 00:16:35,2017-01-03 00:43:26,1,18.51,2,N,132,79,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2017-01-03 04:06:07,2017-01-03 04:20:58,1,5.50,1,N,48,116,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,2017-01-03 06:43:04,2017-01-03 06:53:43,1,2.60,1,N,238,140,1,10.5,0,0.5,2.82,0,0.3,14.12
1,2017-01-03 07:30:05,2017-01-03 07:49:45,1,4.00,1,N,261,79,2,15,0,0.5,0,0,0.3,15.8
2,2017-01-03 08:08:15,2017-01-03 08:10:21,1,.57,1,N,186,234,2,4,0,0.5,0,0,0.3,4.8
1,2017-01-03 08:44:01,2017-01-03 08:59:08,1,2.10,1,N,234,162,2,11.5,0,0.5,0,0,0.3,12.3
2,2017-01-03 09:19:17,2017-01-03 09:26:08,1,.92,1,N,231,261,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-03 09:58:50,2017-01-03 10:07:56,1,1.10,1,N,143,163,1,7.5,0,0.5,0.75,0,0.3,9.05
1,2017-01-03 10:43:17,2017-01-03 10:57:58,1,2.10,1,N,163,236,2,11,0,0.5,0,0,0.3,11.8
1,2017-01-03 11:25:38,2017-01-03 11:38:20,1,1.40,1,N,186,230,1,9,0,0.5,1.95,0,0.3,11.75
1,2017-01-03 12:06:44,2017-01-03 12:16:06,2,1.10,1,N,48,161,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-03 12:44:13,2017-01-03 12:51:26,1,1.34,1,N,43,164,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-03 13:23:29,2017-01-03 13:27:30,2,.86,1,N,170,107,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-03 13:59:45,2017-01-03 14:03:32,1,.47,1,N,161,163,1,4.5,0,0.5,1,0,0.3,6.3
1,2017-01-03 14:38:21,2017-01-03 14:42:46,1,.60,1,N,237,236,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-03 15:12:32,2017-01-03 15:23:30,6,.78,1,N,236,236,2,8,0,0.5,0,0,0.3,8.8
1,2017-01-03 15:46:22,2017-01-03 15:57:26,1,1.20,1,N,163,143,2,8.5,0,0.5,0,0,0.3,9.3
1,2017-01-03 16:22:18,2017-01-03 16:25:14,2,.50,1,N,230,230,2,4,1,0.5,0,0,0.3,5.8
2,2017-01-03 17:05:25,2017-01-03 17:11:23,5,.85,1,N,90,186,2,6,1,0.5,0,0,0.3,7.8
1,2017-01-03 17:42:40,2017-01-03 17:46:57,2,.60,1,N,233,162,1,4.5,1,0.5,5,0,0.3,11.3
1,2017-01-03 18:15:09,2017-01-03 18:19:38,1,.40,1,N,140,141,1,4.5,1,0.5,1.25,0,0.3,7.55
1,2017-01-03 18:46:38,2017-01-03 18:55:26,1,.70,1,N,230,164,2,7,1,0.5,0,0,0.3,8.8
2,2017-01-03 19:20:49,2017-01-03 19:27:22,3,1.28,1,N,162,48,1,6.5,1,0.5,1.66,0,0.3,9.96
2,2017-01-03 20:00:15,2017-01-03 20:21:29,1,11.06,1,N,138,231,1,32,0.5,0.5,5,0,0.3,38.3
1,2017-01-03 20:44:06,2017-01-03 20:50:51,1,1.50,1,N,142,246,1,7,0.5,0.5,2.45,0,0.3,10.75
2,2017-01-03 21:29:59,2017-01-03 21:41:23,2,3.39,1,N,79,189,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2017-01-03 22:14:59,2017-01-03 22:20:03,2,.50,1,N,48,100,2,5,0.5,0.5,0,0,0.3,6.3
1,2017-01-03 23:11:17,2017-01-03 23:21:32,1,2.40,1,N,230,141,1,10,0.5,0.5,1,0,0.3,12.3
1,2017-01-04 00:38:57,2017-01-04 00:48:47,1,2.00,1,N,186,148,1,9,0.5,0.5,3.05,0,0.3,13.35
2,2017-01-04 05:03:02,2017-01-04 05:07:51,1,2.31,1,N,75,162,1,8,0.5,0.5,2.32,0,0.3,11.62
2,2017-01-04 06:54:33,2017-01-04 07:09:50,1,3.29,1,N,79,141,1,14,0,0.5,2.66,0,0.3,17.46
1,2017-01-04 07:40:59,2017-01-04 07:53:21,1,2.10,1,N,236,230,1,10.5,0,0.5,1.13,0,0.3,12.43
2,2017-01-04 08:17:30,2017-01-04 08:22:37,1,.99,1,N,186,170,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2017-01-04 08:53:26,2017-01-04 09:09:53,1,3.80,1,N,137,65,1,15.5,0,0.5,3.25,0,0.3,19.55
1,2017-01-04 09:31:00,2017-01-04 09:37:29,1,.90,1,N,142,48,1,6,0,0.5,1,0,0.3,7.8
1,2017-01-04 10:13:07,2017-01-04 10:52:08,1,12.00,1,N,132,188,1,39.5,0,0.5,0,0,0.3,40.3
1,2017-01-04 10:58:18,2017-01-04 11:11:12,1,1.20,1,N,236,140,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2017-01-04 11:43:16,2017-01-04 11:58:23,1,3.20,1,N,163,24,2,13.5,0,0.5,0,0,0.3,14.3
1,2017-01-04 12:25:31,2017-01-04 12:50:17,1,5.50,1,N,239,224,1,21.5,0,0.5,4.45,0,0.3,26.75
1,2017-01-04 13:09:17,2017-01-04 13:13:07,1,.70,1,N,263,141,1,5,0,0.5,1.15,0,0.3,6.95
1,2017-01-04 13:50:42,2017-01-04 13:58:51,1,.70,1,N,229,230,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-04 14:30:38,2017-01-04 14:49:13,1,2.80,1,N,164,231,1,14,0,0.5,2.95,0,0.3,17.75
1,2017-01-04 15:07:35,2017-01-04 15:21:51,1,1.10,1,N,164,161,1,9.5,0,0.5,1.55,0,0.3,11.85
2,2017-01-04 15:45:40,2017-01-04 16:28:57,1,10.38,1,N,138,100,1,37,0,0.5,8.67,5.54,0.3,52.01
1,2017-01-04 16:24:38,2017-01-04 16:28:17,1,.60,1,N,142,142,2,4.5,1,0.5,0,0,0.3,6.3
1,2017-01-04 17:05:15,2017-01-04 18:10:07,1,9.50,1,N,142,181,1,42.5,1,0.5,9.95,5.54,0.3,59.79
1,2017-01-04 17:40:50,2017-01-04 17:48:44,1,1.10,1,N,144,231,1,6.5,1,0.5,1,0,0.3,9.3
2,2017-01-04 18:12:40,2017-01-04 18:31:50,5,2.39,1,N,107,231,1,13,1,0.5,2.96,0,0.3,17.76
1,2017-01-04 18:42:45,2017-01-04 18:50:14,1,1.50,1,N,236,75,1,7.5,1,0.5,3,0,0.3,12.3
2,2017-01-04 19:12:24,2017-01-04 19:37:59,1,12.53,2,N,215,170,1,52,4.5,0.5,6.28,5.54,0.3,69.12
2,2017-01-09 06:43:09,2017-01-09 06:47:50,2,1.00,1,N,48,246,1,5.5,0,0.5,1,0,0.3,7.3
2,2017-01-04 19:44:53,2017-01-04 19:52:20,1,1.02,1,N,234,246,1,6.5,1,0.5,1.66,0,0.3,9.96
2,2017-01-04 20:17:52,2017-01-04 20:28:24,1,2.29,1,N,186,211,2,10,0.5,0.5,0,0,0.3,11.3
1,2017-01-04 20:52:05,2017-01-04 21:08:03,1,2.50,1,N,161,234,1,11.5,0.5,0.5,2,0,0.3,14.8
2,2017-01-04 21:26:54,2017-01-04 21:31:04,2,.67,1,N,262,262,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2017-01-04 22:02:33,2017-01-04 22:14:11,2,2.90,1,N,142,166,2,11,0.5,0.5,0,0,0.3,12.3
1,2017-01-04 22:39:47,2017-01-04 22:44:02,1,.50,1,N,162,233,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2017-01-09 06:55:50,2017-01-09 07:01:00,1,1.80,1,N,142,246,1,7,0,0.5,1.55,0,0.3,9.35
1,2017-01-04 23:33:10,2017-01-04 23:38:48,1,.70,1,N,90,68,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-01-05 00:48:37,2017-01-05 00:52:41,1,1.47,1,N,239,24,2,6,0.5,0.5,0,0,0.3,7.3
1,2017-01-05 04:12:22,2017-01-05 04:35:17,1,12.10,1,N,142,138,1,34.5,0.5,0.5,12.4,5.54,0.3,53.74
1,2017-01-05 06:43:37,2017-01-05 06:53:06,1,2.60,1,N,79,229,1,10,0,0.5,2.7,0,0.3,13.5
1,2017-01-09 07:34:44,2017-01-09 07:49:33,1,1.60,1,N,107,230,1,10.5,0,0.5,2.25,0,0.3,13.55
1,2017-01-05 07:32:14,2017-01-05 07:51:09,1,3.90,1,N,239,42,1,16,0,0.5,2.1,0,0.3,18.9
2,2017-01-05 08:05:17,2017-01-05 08:11:20,1,.90,1,N,186,170,1,6,0,0.5,2.04,0,0.3,8.84
1,2017-01-05 08:37:17,2017-01-05 08:48:30,1,1.50,1,N,236,237,1,9,0,0.5,1.65,0,0.3,11.45
2,2017-01-05 09:09:50,2017-01-05 09:23:12,1,1.28,1,N,263,237,1,9.5,0,0.5,1.03,0,0.3,13.28
1,2017-01-05 09:44:06,2017-01-05 10:09:22,1,3.80,1,N,249,237,2,18,0,0.5,0,0,0.3,18.8
2,2017-01-05 10:23:33,2017-01-05 10:35:16,5,1.11,1,N,107,233,1,9,0,0.5,1,0,0.3,10.8
2,2017-01-05 11:04:15,2017-01-05 11:10:39,2,1.00,1,N,161,142,1,6,0,0.5,0,0,0.3,6.8
2,2017-01-05 11:45:00,2017-01-05 12:02:53,1,1.15,1,N,90,137,1,11.5,0,0.5,0,0,0.3,12.3
2,2017-01-09 07:57:42,2017-01-09 08:10:08,1,1.93,1,N,141,164,1,10,0,0.5,1.5,0,0.3,12.3
2,2017-01-05 12:25:35,2017-01-05 12:58:53,2,17.11,2,N,132,229,1,52,0,0.5,10,0,0.3,62.8
2,2017-01-05 13:03:54,2017-01-05 13:30:04,1,4.01,1,N,137,75,2,19,0,0.5,0,0,0.3,19.8
1,2017-01-05 13:42:51,2017-01-05 13:53:32,1,1.20,1,N,264,237,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-01-05 14:19:54,2017-01-05 14:25:38,1,1.02,1,N,142,237,1,6,0,0.5,1.02,0,0.3,7.82
1,2017-01-05 14:53:54,2017-01-05 15:02:25,1,.90,1,N,170,186,2,7,0,0.5,0,0,0.3,7.8
1,2017-01-19 20:06:56,2017-01-19 20:28:37,1,2.90,1,N,163,246,1,16,0.5,0.5,4.3,0,0.3,21.6
2,2017-01-19 20:36:32,2017-01-19 21:12:11,5,19.20,2,N,132,163,2,52,0,0.5,0,5.54,0.3,58.34
1,2017-01-19 21:06:18,2017-01-19 21:47:33,2,9.80,1,Y,138,230,1,36,0.5,0.5,6,5.54,0.3,48.84
2,2017-01-19 21:34:47,2017-01-19 21:48:04,5,2.45,1,N,48,246,1,11,0.5,0.5,2,0,0.3,14.3
1,2017-01-19 22:03:02,2017-01-19 22:38:31,2,9.60,1,N,230,95,1,33,0.5,0.5,6,5.54,0.3,45.84
2,2017-01-19 22:31:49,2017-01-19 22:54:52,5,4.57,1,N,114,17,1,18.5,0.5,0.5,4.95,0,0.3,24.75
1,2017-01-19 23:02:34,2017-01-19 23:15:32,3,2.30,1,N,186,229,1,10.5,0.5,0.5,2.5,0,0.3,14.3
1,2017-01-19 23:36:52,2017-01-19 23:53:32,1,7.40,1,N,164,160,1,22.5,0.5,0.5,5.85,5.54,0.3,35.19
2,2017-01-20 00:19:23,2017-01-20 00:25:59,1,1.56,1,N,75,151,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2017-01-20 01:22:45,2017-01-20 01:28:47,1,.70,1,N,48,162,1,6,0.5,0.5,1,0,0.3,8.3
